Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
NFAPPL-02-IPHONE12=1-E6A8FE71C6673D0E3FB6A7DA6AB2EED0FE6D2C4B95EE2B1A1DA1B03A1738C92D,IN,Apple iPhone 11,Apple iPhone 11,2405:201:480a:3f3c:e8f1:d4e2:4add:b5b5,Haryana,2019-10-27T03:37:16.138Z
NFAPPL-02-IPHONE12=1-E6A8FE71C6673D0E3FB6A7DA6AB2EED0FE6D2C4B95EE2B1A1DA1B03A1738C92D,IN,Apple iPhone 11,Apple iPhone 11,2405:201:480a:3f3c:bd77:fa7c:970b:e2c5,Haryana,2019-10-26T08:58:55.239Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:7038:a8d7:f01c:9d11,Haryana,2019-10-22T16:57:52.450Z
NFAPPL-02-IPHONE12=1-E6A8FE71C6673D0E3FB6A7DA6AB2EED0FE6D2C4B95EE2B1A1DA1B03A1738C92D,IN,Apple iPhone 11,Apple iPhone 11,2405:201:480a:3f3c:2582:2d51:d624:12b6,Haryana,2019-10-22T16:30:09.647Z
NFANDROID2-PRV-FIRETVSTICK2016-AMAZOAFTT-6590-3DEF532568F73B36494FDFFC55DA42D8BFCBE15CC634E45787C9F6D4A6C33F61,IN,FireTV Stick 2016,FireTV Stick 2016,103.81.94.84,Gujarat,2019-10-17T07:26:23.171Z
NFANDROID2-PRV-FIRETVSTICK2016-AMAZOAFTT-6590-3DEF532568F73B36494FDFFC55DA42D8BFCBE15CC634E45787C9F6D4A6C33F61,IN,FireTV Stick 2016,FireTV Stick 2016,103.81.93.37,Gujarat,2019-10-16T08:40:42.393Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-15T06:39:21.340Z
NFANDROID2-PRV-FIRETVSTICK2016-AMAZOAFTT-6590-3DEF532568F73B36494FDFFC55DA42D8BFCBE15CC634E45787C9F6D4A6C33F61,IN,FireTV Stick 2016,FireTV Stick 2016,103.238.104.104,Gujarat,2019-10-14T15:52:58.681Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:7cd1:f770:160b:abe4,Haryana,2019-10-14T14:11:11.623Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-14T13:20:37.253Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:7cd1:f770:160b:abe4,Haryana,2019-10-14T13:00:45.881Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-14T11:54:57.515Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:7cd1:f770:160b:abe4,Haryana,2019-10-14T09:06:15.817Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:7cd1:f770:160b:abe4,Haryana,2019-10-14T02:34:42.817Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:b05a:a50a:72c3:3b71,Haryana,2019-10-13T09:36:29.194Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:b05a:a50a:72c3:3b71,Haryana,2019-10-13T03:20:20.640Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:7c15:36c3:93d5:2d18,Haryana,2019-10-12T17:18:47.746Z
NFANDROID2-PRV-FIRETVSTICK2016-AMAZOAFTT-6590-3DEF532568F73B36494FDFFC55DA42D8BFCBE15CC634E45787C9F6D4A6C33F61,IN,FireTV Stick 2016,FireTV Stick 2016,103.85.10.68,Gujarat,2019-10-12T12:14:09.096Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:9cb6:e6d5:be09:d93f,Haryana,2019-10-12T10:05:10.333Z
NFANDROID2-PRV-FIRETVSTICK2016-AMAZOAFTT-6590-3DEF532568F73B36494FDFFC55DA42D8BFCBE15CC634E45787C9F6D4A6C33F61,IN,FireTV Stick 2016,FireTV Stick 2016,103.85.10.137,Gujarat,2019-10-12T08:57:18.795Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:9cb6:e6d5:be09:d93f,Haryana,2019-10-12T02:08:35.108Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:f484:44a9:6e57:ffdc,Haryana,2019-10-11T17:02:21.183Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:f484:44a9:6e57:ffdc,Haryana,2019-10-11T04:17:02.205Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:b1cf:d008:5e3e:2376,Haryana,2019-10-10T16:28:08.153Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:4149:2311:ef29:601,Haryana,2019-10-10T13:41:13.691Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:4149:2311:ef29:601,Haryana,2019-10-10T07:00:14.194Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:dd3e:1e24:bf40:6f49,Haryana,2019-10-09T11:37:29.469Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-09T11:37:24.467Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:dd3e:1e24:bf40:6f49,Haryana,2019-10-09T11:07:25.529Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-09T10:45:15.060Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:dd3e:1e24:bf40:6f49,Haryana,2019-10-09T10:38:13.133Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-09T10:37:12.129Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:dd3e:1e24:bf40:6f49,Haryana,2019-10-09T06:50:19.926Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:98a3:2804:5d22:4c0e,Haryana,2019-10-08T11:48:16.088Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:b1cf:d008:5e3e:2376,Haryana,2019-10-08T08:35:49.128Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:98a3:2804:5d22:4c0e,Haryana,2019-10-08T05:31:27.773Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:84ad:96a1:4f5a:22f2,Haryana,2019-10-07T18:22:24.358Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:c4db:19ea:4e66:7e83,Haryana,2019-10-07T13:17:50.435Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:c4db:19ea:4e66:7e83,Haryana,2019-10-07T06:48:28.594Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:357f:ec10:eabd:15ef,Haryana,2019-10-07T05:24:19.724Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:357f:ec10:eabd:15ef,Haryana,2019-10-07T03:22:11.847Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-06T19:12:53.915Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:357f:ec10:eabd:15ef,Haryana,2019-10-06T17:04:41.789Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:78c8:bf8b:8c48:5566,Haryana,2019-10-06T10:42:16.527Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:d9fe:866f:9d35:da0b,Haryana,2019-10-06T09:23:18.291Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:d9fe:866f:9d35:da0b,Haryana,2019-10-06T02:55:33.729Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:78c8:bf8b:8c48:5566,Haryana,2019-10-05T17:11:54.550Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:e9ae:5350:1f62:f275,Haryana,2019-10-05T11:04:13.715Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:e9ae:5350:1f62:f275,Haryana,2019-10-04T18:23:29.676Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,49.36.138.0,Haryana,2019-10-04T11:57:10.237Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:488d:617b:a0a2:b695,Haryana,2019-10-04T11:54:00.307Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:40cd:a2c:5216:a57a,Haryana,2019-10-04T10:52:29.309Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:40cd:a2c:5216:a57a,Haryana,2019-10-04T04:31:47.942Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:14fe:db77:f3ad:ab03,Haryana,2019-10-03T16:25:59.586Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-03T16:15:59.390Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:697e:1745:40a0:8c0d,Haryana,2019-10-03T13:13:38.408Z
NFAPPL-04-APPLETV5=3-7EDA992BF38D7EE594596C3D81F7E44FF2869530F10AEB2D6ED8843660E6387C,IN,Apple Apple TV 4 Apple TV,Apple Apple TV 4 Apple TV,2405:201:480a:3f3c:edae:16bf:8cf3:ced0,Haryana,2019-10-03T10:59:15.740Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:697e:1745:40a0:8c0d,Haryana,2019-10-03T06:53:39.784Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:b926:79c8:1d40:6421,Haryana,2019-10-03T04:09:03.625Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-03T03:53:24.132Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:b926:79c8:1d40:6421,Haryana,2019-10-03T03:53:22.629Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-03T03:53:15.891Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:658a:2db7:c622:783c,Haryana,2019-10-02T17:08:08.237Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:a4a2:750a:b752:9f53,Haryana,2019-10-02T15:28:36.038Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,2405:201:480a:3f3c:a4a2:750a:b752:9f53,Haryana,2019-10-02T02:41:28.054Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-10-01T16:25:56.032Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.138.0,Haryana,2019-09-24T11:47:01.476Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,122.162.108.127,Karnataka,2019-09-24T08:10:33.163Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,182.69.53.137,Jammu and Kashmir,2019-09-24T06:57:44.998Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.136.250,Haryana,2019-09-23T15:07:42.586Z
NFANDROID2-PRV-FIRETVSTICK2018-AMAZOAFTMM-8415-0FD838B22BB8FFB1183EFA493FAB79E8313FE948B3969815B0D8FB740874BDF9,IN,FireTV 4K Stick 2018,FireTV 4K Stick 2018,49.36.136.250,Haryana,2019-09-19T10:32:58.256Z
